4.123129844665527344e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.277231335639953613e-02
4.816683530807495117e-01 0.000000000000000000e+00
1.020831540226936340e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.657227218151092529e-01
0.000000000000000000e+00 6.665849685668945312e-01
3.227756321430206299e-01 1.000000000000000000e+00
3.548323810100555420e-01 1.000000000000000000e+00
6.285970807075500488e-01 1.000000000000000000e+00
2.257227897644042969e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.263131380081176758e-01
0.000000000000000000e+00 1.618277430534362793e-01
2.393542975187301636e-01 0.000000000000000000e+00
1.000000000000000000e+00 4.953203499317169189e-01
2.721578776836395264e-01 1.000000000000000000e+00
1.000000000000000000e+00 8.979218006134033203e-01
0.000000000000000000e+00 9.200954437255859375e-01
0.000000000000000000e+00 9.330625534057617188e-01
1.000000000000000000e+00 6.409540772438049316e-01
0.000000000000000000e+00 7.431659102439880371e-01
1.000000000000000000e+00 3.941712379455566406e-01
9.254147857427597046e-02 0.000000000000000000e+00
6.963546276092529297e-01 1.000000000000000000e+00
5.065013766288757324e-01 1.000000000000000000e+00
6.023510694503784180e-01 1.000000000000000000e+00
1.000000000000000000e+00 6.311410069465637207e-01
2.894971072673797607e-01 1.000000000000000000e+00
1.664237231016159058e-01 1.000000000000000000e+00
8.962069153785705566e-01 0.000000000000000000e+00
9.335734248161315918e-01 1.000000000000000000e+00
1.000000000000000000e+00 5.290777683258056641e-01
1.000000000000000000e+00 2.464945763349533081e-01
0.000000000000000000e+00 4.213913977146148682e-01
0.000000000000000000e+00 9.962216019630432129e-01
2.039036154747009277e-01 0.000000000000000000e+00
6.443748623132705688e-02 0.000000000000000000e+00
3.465290069580078125e-01 1.000000000000000000e+00
6.198442578315734863e-01 0.000000000000000000e+00
0.000000000000000000e+00 8.111889958381652832e-01
3.946327269077301025e-01 0.000000000000000000e+00
2.783119082450866699e-01 1.000000000000000000e+00
1.000000000000000000e+00 7.839171886444091797e-01
0.000000000000000000e+00 6.657258868217468262e-01
7.497360706329345703e-01 1.000000000000000000e+00
1.000000000000000000e+00 9.403392672538757324e-01
1.000000000000000000e+00 1.898406147956848145e-01
5.153232812881469727e-01 0.000000000000000000e+00
9.480026364326477051e-01 0.000000000000000000e+00
1.935464292764663696e-01 1.000000000000000000e+00
1.000000000000000000e+00 6.799139976501464844e-01
2.389071583747863770e-01 1.000000000000000000e+00
1.000000000000000000e+00 6.701629161834716797e-01
1.000000000000000000e+00 1.628915220499038696e-01
1.000000000000000000e+00 6.676902770996093750e-01
8.174079060554504395e-01 1.000000000000000000e+00
1.000000000000000000e+00 8.947418332099914551e-01
0.000000000000000000e+00 5.941129326820373535e-01
1.653270572423934937e-01 0.000000000000000000e+00
1.000000000000000000e+00 8.009574413299560547e-01
1.460484564304351807e-01 1.000000000000000000e+00
6.229467988014221191e-01 1.000000000000000000e+00
8.446623682975769043e-01 0.000000000000000000e+00
6.740122437477111816e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.078749537467956543e-01
7.789504528045654297e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.093353152275085449e-01
8.945133686065673828e-01 1.000000000000000000e+00
1.000000000000000000e+00 6.809365749359130859e-01
1.000000000000000000e+00 2.341985106468200684e-01
0.000000000000000000e+00 2.622725442051887512e-03
0.000000000000000000e+00 4.515987932682037354e-01
4.419708251953125000e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.852636694908142090e-01
0.000000000000000000e+00 6.760473251342773438e-01
2.797666788101196289e-01 1.000000000000000000e+00
1.752944439649581909e-01 0.000000000000000000e+00
1.000000000000000000e+00 2.970953881740570068e-01
1.119546294212341309e-01 0.000000000000000000e+00
1.000000000000000000e+00 7.495512962341308594e-01
1.659875363111495972e-01 1.000000000000000000e+00
7.466074228286743164e-01 1.000000000000000000e+00
1.000000000000000000e+00 4.865081608295440674e-01
0.000000000000000000e+00 6.446896493434906006e-02
4.086829125881195068e-01 0.000000000000000000e+00
3.454793095588684082e-01 1.000000000000000000e+00
1.356641054153442383e-01 1.000000000000000000e+00
1.000000000000000000e+00 7.437064051628112793e-01
8.205381035804748535e-01 1.000000000000000000e+00
1.000000000000000000e+00 4.893589764833450317e-02
7.603812813758850098e-01 0.000000000000000000e+00
1.000000000000000000e+00 7.431167364120483398e-01
5.813111737370491028e-02 1.000000000000000000e+00
0.000000000000000000e+00 8.384340405464172363e-01
7.711706757545471191e-01 1.000000000000000000e+00
8.631284236907958984e-01 0.000000000000000000e+00
3.915372490882873535e-01 0.000000000000000000e+00
7.554422020912170410e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.489561200141906738e-01
1.000000000000000000e+00 2.531187832355499268e-01
8.781334757804870605e-02 1.000000000000000000e+00
1.000000000000000000e+00 4.439205229282379150e-01
0.000000000000000000e+00 9.850638508796691895e-01
0.000000000000000000e+00 1.091518998146057129e-02
1.000000000000000000e+00 1.142509803175926208e-01
1.000000000000000000e+00 1.986281722784042358e-01
1.000000000000000000e+00 7.171636223793029785e-01
0.000000000000000000e+00 9.756683707237243652e-01
1.000000000000000000e+00 5.561101436614990234e-01
1.000000000000000000e+00 4.147359132766723633e-01
4.598728716373443604e-01 1.000000000000000000e+00
2.991655655205249786e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.127078711986541748e-01
2.609944343566894531e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.189767956733703613e-01
0.000000000000000000e+00 3.394889533519744873e-01
1.000000000000000000e+00 1.586531847715377808e-01
1.192189753055572510e-03 1.000000000000000000e+00
0.000000000000000000e+00 4.955146312713623047e-01
4.820941016077995300e-02 0.000000000000000000e+00
1.000000000000000000e+00 1.554963141679763794e-01
6.082217097282409668e-01 0.000000000000000000e+00
1.000000000000000000e+00 4.225673377513885498e-01
4.712151587009429932e-01 0.000000000000000000e+00
1.000000000000000000e+00 9.609057903289794922e-01
3.533025979995727539e-01 0.000000000000000000e+00
1.000000000000000000e+00 7.883725166320800781e-01
1.000000000000000000e+00 1.490039676427841187e-01
7.211338877677917480e-01 0.000000000000000000e+00
4.705370962619781494e-02 1.000000000000000000e+00
2.457427233457565308e-01 1.000000000000000000e+00
1.000000000000000000e+00 4.697863459587097168e-01
1.553288698196411133e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.796212434768676758e-01
0.000000000000000000e+00 8.247698545455932617e-01
4.120717346668243408e-01 1.000000000000000000e+00
4.454697370529174805e-01 0.000000000000000000e+00
1.000000000000000000e+00 9.707674384117126465e-01
1.000000000000000000e+00 9.570887684822082520e-01
1.000000000000000000e+00 7.577075958251953125e-01
