0.000000000000000000e+00 3.752762675285339355e-01
5.733298063278198242e-01 5.000000000000000000e-01
0.000000000000000000e+00 7.203236818313598633e-01
0.000000000000000000e+00 3.206647932529449463e-01
5.194818377494812012e-01 1.000000000000000000e+00
2.181226909160614014e-01 0.000000000000000000e+00
1.734734028577804565e-01 0.000000000000000000e+00
8.684824109077453613e-01 5.000000000000000000e-01
2.559061348438262939e-01 1.000000000000000000e+00
1.000000000000000000e+00 2.715852670371532440e-02
1.000000000000000000e+00 4.179651141166687012e-01
0.000000000000000000e+00 2.683438062667846680e-01
8.022409677505493164e-01 5.000000000000000000e-01
0.000000000000000000e+00 1.815056353807449341e-01
8.783950805664062500e-01 5.000000000000000000e-01
1.000000000000000000e+00 3.647949993610382080e-01
1.000000000000000000e+00 5.415196418762207031e-01
9.334839582443237305e-01 0.000000000000000000e+00
8.646168112754821777e-01 0.000000000000000000e+00
3.743110001087188721e-01 1.000000000000000000e+00
9.862207770347595215e-01 5.000000000000000000e-01
0.000000000000000000e+00 3.142288625240325928e-01
0.000000000000000000e+00 1.849136501550674438e-01
0.000000000000000000e+00 4.253665357828140259e-02
1.000000000000000000e+00 3.677396103739738464e-02
9.513617753982543945e-01 0.000000000000000000e+00
1.000000000000000000e+00 5.801649689674377441e-01
3.391404151916503906e-01 1.000000000000000000e+00
1.000000000000000000e+00 7.882689237594604492e-01
5.872215628623962402e-01 0.000000000000000000e+00
7.563143372535705566e-01 5.000000000000000000e-01
1.000000000000000000e+00 2.086769193410873413e-01
5.956608057022094727e-01 0.000000000000000000e+00
5.470123291015625000e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.710831403732299805e-01
7.985523939132690430e-01 1.000000000000000000e+00
8.391768932342529297e-01 5.000000000000000000e-01
8.675272464752197266e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.279150368645787239e-03
0.000000000000000000e+00 5.564297437667846680e-01
9.018955826759338379e-01 1.000000000000000000e+00
9.685115814208984375e-01 1.000000000000000000e+00
1.000000000000000000e+00 7.190410047769546509e-02
0.000000000000000000e+00 8.554734587669372559e-01
6.053689122200012207e-01 5.000000000000000000e-01
0.000000000000000000e+00 1.497588865458965302e-02
5.836799144744873047e-01 5.000000000000000000e-01
7.161759138107299805e-01 5.000000000000000000e-01
1.000000000000000000e+00 8.418769836425781250e-01
5.837547183036804199e-01 0.000000000000000000e+00
3.858781754970550537e-01 1.000000000000000000e+00
1.000000000000000000e+00 7.033026814460754395e-01
8.011023402214050293e-01 5.000000000000000000e-01
