5.149068832397460938e-01 4.511449038982391357e-01
5.217167735099792480e-01 4.984822273254394531e-01
5.279736518859863281e-01 4.929168820381164551e-01
4.384577870368957520e-01 5.655612945556640625e-01
4.937972724437713623e-01 5.524175167083740234e-01
4.990546405315399170e-01 5.530865788459777832e-01
5.960101485252380371e-01 4.470751285552978516e-01
5.126833915710449219e-01 5.560110211372375488e-01
4.367636740207672119e-01 4.814191460609436035e-01
4.342937767505645752e-01 5.140810012817382812e-01
4.107403159141540527e-01 4.680478274822235107e-01
4.868462681770324707e-01 4.150243103504180908e-01
4.737809300422668457e-01 4.617269635200500488e-01
5.212568640708923340e-01 4.061722159385681152e-01
4.681672155857086182e-01 4.837725162506103516e-01
4.286368787288665771e-01 5.233283638954162598e-01
5.669498443603515625e-01 5.264216065406799316e-01
4.320624768733978271e-01 4.649250805377960205e-01
4.121724963188171387e-01 4.880353212356567383e-01
5.506469011306762695e-01 4.977671802043914795e-01
5.934471487998962402e-01 5.004398226737976074e-01
5.374640822410583496e-01 4.659630954265594482e-01
4.108364880084991455e-01 4.133408069610595703e-01
5.856450796127319336e-01 5.332740545272827148e-01
4.951463639736175537e-01 5.851669311523437500e-01
5.858453512191772461e-01 4.736240506172180176e-01
5.446659326553344727e-01 5.782664418220520020e-01
4.093119800090789795e-01 4.117649793624877930e-01
4.650921523571014404e-01 5.067234635353088379e-01
5.926696658134460449e-01 5.910331010818481445e-01
5.240229964256286621e-01 5.577186942100524902e-01
4.803273677825927734e-01 5.406289100646972656e-01
4.876120686531066895e-01 4.008876383304595947e-01
5.956018567085266113e-01 5.672621726989746094e-01
4.603618681430816650e-01 5.773473381996154785e-01
5.611090660095214844e-01 5.318790078163146973e-01
5.066588521003723145e-01 5.976917147636413574e-01
4.205108284950256348e-01 5.288774967193603516e-01
5.163468718528747559e-01 4.617317020893096924e-01
5.220670104026794434e-01 4.943441152572631836e-01
4.166840612888336182e-01 4.118789732456207275e-01
5.648998022079467773e-01 4.812332987785339355e-01
4.026230871677398682e-01 5.180392265319824219e-01
5.358750224113464355e-01 5.337980985641479492e-01
4.628330767154693604e-01 5.557926893234252930e-01
5.609219670295715332e-01 5.663033723831176758e-01
4.134650528430938721e-01 4.137957990169525146e-01
5.133883357048034668e-01 4.515994787216186523e-01
5.944514274597167969e-01 4.744540154933929443e-01
5.108762383460998535e-01 4.413047134876251221e-01
5.974897742271423340e-01 4.075441956520080566e-01
5.955489277839660645e-01 5.973977446556091309e-01
5.623446106910705566e-01 4.552004039287567139e-01
4.404172301292419434e-01 5.482849478721618652e-01
5.535616874694824219e-01 4.266811907291412354e-01
4.551708996295928955e-01 4.334663748741149902e-01
5.172237753868103027e-01 5.540999770164489746e-01
5.138646364212036133e-01 4.591614305973052979e-01
5.925424695014953613e-01 4.758231937885284424e-01
4.369762837886810303e-01 4.201544225215911865e-01
5.229512453079223633e-01 4.694756567478179932e-01
5.070831179618835449e-01 5.682950019836425781e-01
5.216494202613830566e-01 4.331451654434204102e-01
4.996500909328460693e-01 5.775030851364135742e-01
4.407002329826354980e-01 4.091924726963043213e-01
5.902164578437805176e-01 5.569064021110534668e-01
5.368785858154296875e-01 4.670027792453765869e-01
5.862436890602111816e-01 5.554205775260925293e-01
4.935131072998046875e-01 4.852120578289031982e-01
5.468750596046447754e-01 4.534192085266113281e-01
5.217654705047607422e-01 4.728227555751800537e-01
5.053389668464660645e-01 4.311135411262512207e-01
4.032056927680969238e-01 4.665357768535614014e-01
5.303813815116882324e-01 4.137029647827148438e-01
4.018631577491760254e-01 4.103381037712097168e-01
4.932342469692230225e-01 5.052325129508972168e-01
5.073781609535217285e-01 5.898235440254211426e-01
5.378625392913818359e-01 5.499696135520935059e-01
4.035886526107788086e-01 4.544887244701385498e-01
4.049246609210968018e-01 4.773754775524139404e-01
4.582338035106658936e-01 5.959867238998413086e-01
5.606065392494201660e-01 5.112068057060241699e-01
5.187774896621704102e-01 5.504820346832275391e-01
4.144648611545562744e-01 5.573899745941162109e-01
4.502103030681610107e-01 5.173711776733398438e-01
5.121268033981323242e-01 5.400983095169067383e-01
4.926314353942871094e-01 5.537799596786499023e-01
4.314723312854766846e-01 5.509908795356750488e-01
4.868080914020538330e-01 4.306794703006744385e-01
4.042391180992126465e-01 4.638162851333618164e-01
4.265396893024444580e-01 4.596539735794067383e-01
4.849182069301605225e-01 5.466498136520385742e-01
5.443871021270751953e-01 4.687496125698089600e-01
5.911139845848083496e-01 4.670518338680267334e-01
4.527367651462554932e-01 4.327818155288696289e-01
5.758436322212219238e-01 5.611534714698791504e-01
4.599398970603942871e-01 4.926351904869079590e-01
5.038850307464599609e-01 5.975932478904724121e-01
4.349074363708496094e-01 4.767546355724334717e-01
4.350076019763946533e-01 5.121693611145019531e-01
4.890514910221099854e-01 5.968551039695739746e-01
5.119440555572509766e-01 4.997968673706054688e-01
5.838208794593811035e-01 5.746498107910156250e-01
4.188205301761627197e-01 5.302215218544006348e-01
5.424360036849975586e-01 5.469427704811096191e-01
4.148583710193634033e-01 5.082010626792907715e-01
5.089027881622314453e-01 5.851322412490844727e-01
4.079031348228454590e-01 5.310991406440734863e-01
5.296667218208312988e-01 5.636742711067199707e-01
4.981026649475097656e-01 4.986355006694793701e-01
5.603892207145690918e-01 4.352647662162780762e-01
5.029658079147338867e-01 4.702088832855224609e-01
5.377098917961120605e-01 5.727933645248413086e-01
5.534654259681701660e-01 4.610404670238494873e-01
4.075441360473632812e-01 4.390804171562194824e-01
5.350654125213623047e-01 5.098299384117126465e-01
5.709147453308105469e-01 5.834739208221435547e-01
5.647381544113159180e-01 4.544712007045745850e-01
5.034056305885314941e-01 5.936948657035827637e-01
5.172513127326965332e-01 5.768703222274780273e-01
4.848659932613372803e-01 4.339199364185333252e-01
4.515253901481628418e-01 5.834850668907165527e-01
4.922949969768524170e-01 5.420579910278320312e-01
4.978245496749877930e-01 5.877255797386169434e-01
4.148240387439727783e-01 5.651821494102478027e-01
5.731087327003479004e-01 5.483903288841247559e-01
5.038686990737915039e-01 5.547969341278076172e-01
4.271946549415588379e-01 4.546896219253540039e-01
5.820118784904479980e-01 4.130467176437377930e-01
4.317269623279571533e-01 4.655118286609649658e-01
4.301243126392364502e-01 5.652824044227600098e-01
5.494415163993835449e-01 4.787848293781280518e-01
4.125813543796539307e-01 5.293560028076171875e-01
5.544446110725402832e-01 4.351594448089599609e-01
5.640084147453308105e-01 5.630988478660583496e-01
5.822196006774902344e-01 5.031998753547668457e-01
5.861946940422058105e-01 5.075948238372802734e-01
4.264323115348815918e-01 4.648381173610687256e-01
5.885624289512634277e-01 4.150502383708953857e-01
5.984357595443725586e-01 5.440764427185058594e-01
4.338223636150360107e-01 4.099309742450714111e-01
4.370999932289123535e-01 5.279285907745361328e-01
5.564883947372436523e-01 4.676814675331115723e-01
4.269352853298187256e-01 5.828987956047058105e-01
4.418154656887054443e-01 5.043532252311706543e-01
5.484894514083862305e-01 5.402876138687133789e-01
5.479599237442016602e-01 4.092230200767517090e-01
4.563409686088562012e-01 4.921966493129730225e-01
4.767679870128631592e-01 5.166055560111999512e-01
4.490472078323364258e-01 5.505480766296386719e-01
4.170692861080169678e-01 4.427662491798400879e-01
5.160262584686279297e-01 4.283472299575805664e-01
4.654307663440704346e-01 5.030796527862548828e-01
4.576968848705291748e-01 5.765668749809265137e-01
5.422173142433166504e-01 4.660016000270843506e-01
4.376661181449890137e-01 4.590474963188171387e-01
5.626361966133117676e-01 5.182922482490539551e-01
4.572261273860931396e-01 4.642974138259887695e-01
5.109204053878784180e-01 4.982104897499084473e-01
5.733261704444885254e-01 4.730182588100433350e-01
4.711644947528839111e-01 5.757866501808166504e-01
5.030828118324279785e-01 4.409720003604888916e-01
4.860816895961761475e-01 4.314395487308502197e-01
4.829047322273254395e-01 5.956687331199645996e-01
5.724952220916748047e-01 5.998826622962951660e-01
5.204230546951293945e-01 4.972805976867675781e-01
4.099277853965759277e-01 4.418722987174987793e-01
4.021837413311004639e-01 4.083380699157714844e-01
4.362632334232330322e-01 4.487763345241546631e-01
5.494571328163146973e-01 4.073848724365234375e-01
5.047815442085266113e-01 5.755546689033508301e-01
4.236949384212493896e-01 5.940306782722473145e-01
5.250344276428222656e-01 5.181761980056762695e-01
5.214453339576721191e-01 4.157816171646118164e-01
4.272040128707885742e-01 5.913487076759338379e-01
4.663823843002319336e-01 4.403258562088012695e-01
5.442174077033996582e-01 5.924304127693176270e-01
4.586181342601776123e-01 5.429062247276306152e-01
5.764487385749816895e-01 5.664209723472595215e-01
4.619341492652893066e-01 5.902564525604248047e-01
5.762851238250732422e-01 4.756495952606201172e-01
4.752567410469055176e-01 4.656533598899841309e-01
4.863062798976898193e-01 4.487600028514862061e-01
5.732685327529907227e-01 4.701968431472778320e-01
5.875868797302246094e-01 5.458794832229614258e-01
