-1.729022502899169922e+00 -1.218604207038879395e+00 7.075987458229064941e-01 3.752538189291954041e-02 4.686091095209121704e-02 -1.087996959686279297e+00 -7.214960642158985138e-03 1.450553774833679199e+00 -1.126841664314270020e+00 -6.227367520332336426e-01 1.244697451591491699e+00 3.956332802772521973e-01
-6.583545207977294922e-01 -1.261340975761413574e-01 -2.264162540435791016e+00 -1.804656833410263062e-01 -2.018788009881973267e-01 -1.510047078132629395e+00 1.775406718254089355e+00 -6.703032255172729492e-01 2.218080312013626099e-01 5.396198034286499023e-01 -1.175099134445190430e+00 3.802459836006164551e-01
1.576246134936809540e-02 5.506905317306518555e-01 -6.024426817893981934e-01 6.210582852363586426e-01 3.505253791809082031e-01 5.996971130371093750e-01 -1.470085885375738144e-02 3.199978470802307129e-01 -1.319187045097351074e+00 -1.796482503414154053e-01 3.394285142421722412e-01 -2.609560191631317139e-01
-1.156204938888549805e+00 6.177904605865478516e-01 1.384979605674743652e+00 6.789564490318298340e-01 -8.575859665870666504e-01 9.107806682586669922e-01 7.075938582420349121e-02 8.062690496444702148e-01 -8.130791783332824707e-01 2.862428665161132812e+00 3.542641699314117432e-01 -3.733478188514709473e-01
7.461259961128234863e-01 6.619737148284912109e-01 -1.226571679115295410e+00 2.666490316390991211e+00 2.492936372756958008e+00 2.488291740417480469e+00 -2.709880843758583069e-02 4.152303636074066162e-01 9.033139944076538086e-01 3.654260337352752686e-01 5.723350048065185547e-01 3.940618932247161865e-01
8.544325083494186401e-02 9.855048656463623047e-01 -9.260875731706619263e-02 -1.417710423469543457e+00 -7.095714807510375977e-01 -1.864910572767257690e-01 -2.282499074935913086e+00 6.900795102119445801e-01 5.060638189315795898e-01 6.019238233566284180e-01 4.589952826499938965e-01 9.830842018127441406e-01
-2.149477154016494751e-01 -1.005592942237854004e-01 6.673157811164855957e-01 1.452890872955322266e+00 2.932867407798767090e-01 3.147767186164855957e-01 5.927897095680236816e-01 -1.292120218276977539e+00 3.444604575634002686e-01 8.363175988197326660e-01 -9.528816938400268555e-01 -9.363754987716674805e-01
-7.995219230651855469e-01 4.911935925483703613e-01 2.039778947830200195e+00 -4.079191982746124268e-01 7.591031193733215332e-01 7.919788956642150879e-01 3.021875619888305664e+00 4.556864798069000244e-01 -1.151663541793823242e+00 -9.354744553565979004e-01 5.256802439689636230e-01 -3.098618388175964355e-01
1.138233184814453125e+00 -1.552664637565612793e+00 5.383389592170715332e-01 7.864908576011657715e-01 -2.811113834381103516e+00 -1.976421952247619629e+00 -8.259612917900085449e-01 -4.415009915828704834e-02 3.726524114608764648e-01 -1.576242804527282715e+00 1.196480616927146912e-01 -9.563706517219543457e-01
1.578464746475219727e+00 4.585891962051391602e-01 8.569352626800537109e-01 -1.722775697708129883e+00 -1.025617197155952454e-01 6.359116435050964355e-01 1.041614770889282227e+00 9.469547867774963379e-02 3.039132058620452881e-01 -8.111148476600646973e-01 3.640868887305259705e-02 -1.274390101432800293e+00
-4.748207926750183105e-01 5.699120759963989258e-01 1.317759394645690918e+00 -6.446693539619445801e-01 7.715250253677368164e-01 -8.820393681526184082e-01 -3.812263309955596924e-01 -3.019705712795257568e-01 -9.014621376991271973e-01 -8.170170187950134277e-01 -1.891957521438598633e+00 -1.637860983610153198e-01
4.445692598819732666e-01 2.682754993438720703e-01 9.214714169502258301e-01 5.225751996040344238e-01 6.347797513008117676e-01 6.340270042419433594e-01 4.899133145809173584e-01 -1.443597912788391113e+00 -2.236609160900115967e-02 1.464313149452209473e+00 1.862269997596740723e+00 2.002325505018234253e-01
-4.828912913799285889e-01 4.561283886432647705e-01 -1.368027087301015854e-02 3.594462573528289795e-01 1.690566182136535645e+00 -1.543395519256591797e+00 -6.652739644050598145e-01 1.985634267330169678e-01 7.474507391452789307e-02 -2.697857618331909180e-01 -3.531175553798675537e-01 -8.812537789344787598e-02
9.081419557332992554e-02 1.830738782882690430e+00 1.089631080627441406e+00 2.887023389339447021e-01 -1.309043526649475098e+00 3.564525544643402100e-01 7.895777821540832520e-01 8.989769220352172852e-01 -3.595206737518310547e-01 1.620296597480773926e+00 -1.094498753547668457e+00 -2.985179424285888672e-01
2.517414093017578125e+00 4.682627916336059570e-01 4.577536880970001221e-01 4.919761326164007187e-03 1.217878341674804688e+00 -5.231029987335205078e-01 3.888570964336395264e-01 5.795663595199584961e-01 6.634243726730346680e-01 5.226594209671020508e-02 9.608149528503417969e-01 6.641343235969543457e-01
5.867828130722045898e-01 -1.386905074119567871e+00 9.460548162460327148e-01 4.582365453243255615e-01 1.615023255348205566e+00 8.135328888893127441e-01 1.071203947067260742e-01 -4.997820258140563965e-01 1.085312366485595703e+00 1.626236289739608765e-01 1.041434168815612793e+00 6.793470978736877441e-01
-9.096355438232421875e-01 3.855209052562713623e-01 6.642337441444396973e-01 -1.635901689529418945e+00 -5.325884819030761719e-01 -2.134912163019180298e-01 7.754892110824584961e-02 7.477980256080627441e-01 6.378317475318908691e-01 2.030658125877380371e-01 4.353869855403900146e-01 5.490048527717590332e-01
-2.272810935974121094e-01 1.165579725056886673e-02 1.692258238792419434e+00 9.125860929489135742e-01 -7.886023074388504028e-02 1.933711767196655273e-01 -3.866739273071289062e-01 -2.461923658847808838e-02 4.896558821201324463e-01 9.298367500305175781e-01 -9.905551075935363770e-01 -3.280222881585359573e-03
6.508241295814514160e-01 -1.072693616151809692e-01 -7.754910588264465332e-01 7.290722727775573730e-01 1.136872649192810059e+00 -7.446577548980712891e-01 -1.042382240295410156e+00 -9.844800829887390137e-01 1.098376035690307617e+00 4.758772253990173340e-01 6.813321113586425781e-01 1.292385160923004150e-01
2.945185601711273193e-01 -6.680644154548645020e-01 -1.820527672767639160e+00 -3.603554964065551758e-01 2.750589251518249512e-01 -4.515144526958465576e-01 1.595210194587707520e+00 -9.164599776268005371e-01 -1.124801300466060638e-02 1.308860898017883301e+00 -9.898660182952880859e-01 -9.376990199089050293e-01
-1.418928027153015137e+00 -7.197358459234237671e-02 -8.314425945281982422e-01 2.127009183168411255e-01 -1.547468900680541992e-01 1.057144403457641602e+00 -8.752309530973434448e-02 1.941090106964111328e+00 2.051912546157836914e-01 -2.109415233135223389e-01 -1.474243760108947754e+00 -4.505082964897155762e-01
