7.341095209121704102e-01 1.106347918510437012e+00 7.280831933021545410e-01 1.245838642120361328e+00 6.143100261688232422e-01 8.454784750938415527e-01 4.758111834526062012e-01 1.406947135925292969e+00 2.031766653060913086e+00 1.801840424537658691e+00
7.287997007369995117e-01 1.120743393898010254e+00 7.272540330886840820e-01 1.236488938331604004e+00 6.179396510124206543e-01 8.373271226882934570e-01 4.700608849525451660e-01 1.405653238296508789e+00 2.029239177703857422e+00 1.791502594947814941e+00
7.290664911270141602e-01 1.114341020584106445e+00 7.289937734603881836e-01 1.236088395118713379e+00 6.156897544860839844e-01 8.495208621025085449e-01 4.802794456481933594e-01 1.408459067344665527e+00 2.039645433425903320e+00 1.797244668006896973e+00
7.352111935615539551e-01 1.111806035041809082e+00 7.352689504623413086e-01 1.245890140533447266e+00 6.143693327903747559e-01 8.391804695129394531e-01 4.728526175022125244e-01 1.403736233711242676e+00 2.034707069396972656e+00 1.799235582351684570e+00
7.294861674308776855e-01 1.123474121093750000e+00 7.165693640708923340e-01 1.240514874458312988e+00 6.215108633041381836e-01 8.418078422546386719e-01 4.876385927200317383e-01 1.404693484306335449e+00 2.041349887847900391e+00 1.793511867523193359e+00
7.336539626121520996e-01 1.118219614028930664e+00 7.333650588989257812e-01 1.239244699478149414e+00 6.189077496528625488e-01 8.409957885742187500e-01 4.797509014606475830e-01 1.410213589668273926e+00 2.044034242630004883e+00 1.796793699264526367e+00
7.266491651535034180e-01 1.114440441131591797e+00 7.275682687759399414e-01 1.234039306640625000e+00 6.132056117057800293e-01 8.373106718063354492e-01 4.836426377296447754e-01 1.406223654747009277e+00 2.042574167251586914e+00 1.805439949035644531e+00
7.235361337661743164e-01 1.121055722236633301e+00 7.358849048614501953e-01 1.231887102127075195e+00 6.200441122055053711e-01 8.453845381736755371e-01 4.850349724292755127e-01 1.411940097808837891e+00 2.036688327789306641e+00 1.795228004455566406e+00
7.324421405792236328e-01 1.113687515258789062e+00 7.233271598815917969e-01 1.244571924209594727e+00 6.162216067314147949e-01 8.373434543609619141e-01 4.746351242065429688e-01 1.406996846199035645e+00 2.039514780044555664e+00 1.798995256423950195e+00
7.300761938095092773e-01 1.115296602249145508e+00 7.308651804924011230e-01 1.232725977897644043e+00 6.163293719291687012e-01 8.369510769844055176e-01 4.871125519275665283e-01 1.406458735466003418e+00 2.039339303970336914e+00 1.798586726188659668e+00
7.277600169181823730e-01 1.120233297348022461e+00 7.299594879150390625e-01 1.240350484848022461e+00 6.225262284278869629e-01 8.371062874794006348e-01 4.857206344604492188e-01 1.404122591018676758e+00 2.031830310821533203e+00 1.803177833557128906e+00
7.262046933174133301e-01 1.122620582580566406e+00 7.273393869400024414e-01 1.235424876213073730e+00 6.140646934509277344e-01 8.341963887214660645e-01 4.864138662815093994e-01 1.403971433639526367e+00 2.046606063842773438e+00 1.801296353340148926e+00
7.292293310165405273e-01 1.128913044929504395e+00 7.316852807998657227e-01 1.252265810966491699e+00 6.235927939414978027e-01 8.436770439147949219e-01 4.855706095695495605e-01 1.405721306800842285e+00 2.039474725723266602e+00 1.791615724563598633e+00
