7.071074843406677246e-01 1.122788906097412109e+00 7.596293091773986816e-01 1.210611581802368164e+00 6.422918438911437988e-01 8.435272574424743652e-01 4.919354319572448730e-01 1.375398993492126465e+00 2.048379659652709961e+00 1.866839885711669922e+00
7.161535620689392090e-01 1.128349065780639648e+00 7.670171260833740234e-01 1.212940454483032227e+00 6.385633349418640137e-01 8.473895192146301270e-01 4.902055561542510986e-01 1.385087966918945312e+00 2.052668571472167969e+00 1.864878296852111816e+00
7.096216678619384766e-01 1.131347775459289551e+00 7.640064954757690430e-01 1.211212277412414551e+00 6.328711509704589844e-01 8.366193771362304688e-01 4.953096807003021240e-01 1.379739522933959961e+00 2.047683477401733398e+00 1.869337320327758789e+00
7.158986926078796387e-01 1.118045449256896973e+00 7.577068805694580078e-01 1.213852882385253906e+00 6.363144516944885254e-01 8.391138315200805664e-01 4.871713817119598389e-01 1.386853337287902832e+00 2.047544717788696289e+00 1.868312001228332520e+00
7.190292477607727051e-01 1.129608631134033203e+00 7.746047973632812500e-01 1.210869908332824707e+00 6.349644660949707031e-01 8.360207080841064453e-01 4.883408248424530029e-01 1.374586462974548340e+00 2.054017782211303711e+00 1.859741330146789551e+00
7.151551842689514160e-01 1.119745731353759766e+00 7.706491947174072266e-01 1.216033220291137695e+00 6.299592256546020508e-01 8.512687087059020996e-01 4.787178635597229004e-01 1.370805740356445312e+00 2.044259071350097656e+00 1.868853807449340820e+00
7.178640961647033691e-01 1.123476386070251465e+00 7.765511274337768555e-01 1.213422417640686035e+00 6.370646953582763672e-01 8.473781347274780273e-01 4.870907664299011230e-01 1.377915859222412109e+00 2.053963661193847656e+00 1.870336651802062988e+00
7.208518981933593750e-01 1.121403574943542480e+00 7.684662342071533203e-01 1.218672394752502441e+00 6.387820243835449219e-01 8.409368991851806641e-01 4.785388410091400146e-01 1.384404659271240234e+00 2.049598217010498047e+00 1.866445422172546387e+00
7.188387513160705566e-01 1.116239666938781738e+00 7.776145339012145996e-01 1.212599992752075195e+00 6.321960687637329102e-01 8.382751345634460449e-01 4.871705472469329834e-01 1.381752848625183105e+00 2.042714118957519531e+00 1.867766976356506348e+00
7.143178582191467285e-01 1.123450636863708496e+00 7.622966766357421875e-01 1.223084926605224609e+00 6.404936909675598145e-01 8.332868814468383789e-01 4.858451187610626221e-01 1.372332930564880371e+00 2.051321268081665039e+00 1.864331483840942383e+00
7.028343677520751953e-01 1.122010231018066406e+00 7.767525315284729004e-01 1.218374252319335938e+00 6.292766928672790527e-01 8.423698544502258301e-01 4.841696918010711670e-01 1.376508593559265137e+00 2.048837423324584961e+00 1.862384438514709473e+00
7.133796811103820801e-01 1.125238656997680664e+00 7.672163844108581543e-01 1.210805416107177734e+00 6.377983093261718750e-01 8.394199609756469727e-01 4.847506880760192871e-01 1.373188495635986328e+00 2.033564329147338867e+00 1.876997232437133789e+00
7.128850221633911133e-01 1.121609807014465332e+00 7.628856301307678223e-01 1.208160519599914551e+00 6.378564834594726562e-01 8.376611471176147461e-01 4.893430471420288086e-01 1.371848940849304199e+00 2.047196388244628906e+00 1.868381500244140625e+00
7.049390673637390137e-01 1.124420642852783203e+00 7.667626142501831055e-01 1.217148780822753906e+00 6.412055492401123047e-01 8.454118967056274414e-01 5.060278773307800293e-01 1.383888363838195801e+00 2.050745725631713867e+00 1.875792026519775391e+00
7.195807099342346191e-01 1.125764131546020508e+00 7.560642361640930176e-01 1.215134143829345703e+00 6.304107308387756348e-01 8.439660072326660156e-01 4.897579550743103027e-01 1.372172832489013672e+00 2.050105333328247070e+00 1.864402651786804199e+00
7.138554453849792480e-01 1.116086363792419434e+00 7.710042595863342285e-01 1.218286156654357910e+00 6.429697871208190918e-01 8.390986919403076172e-01 4.932910203933715820e-01 1.376575231552124023e+00 2.045431852340698242e+00 1.862359881401062012e+00
7.084818482398986816e-01 1.118853092193603516e+00 7.724520564079284668e-01 1.215508460998535156e+00 6.358715891838073730e-01 8.388285040855407715e-01 4.837223291397094727e-01 1.381823778152465820e+00 2.050560951232910156e+00 1.875851035118103027e+00
7.108923792839050293e-01 1.123967409133911133e+00 7.699038386344909668e-01 1.206655502319335938e+00 6.339966058731079102e-01 8.352971076965332031e-01 4.773013293743133545e-01 1.381998419761657715e+00 2.051990985870361328e+00 1.868133187294006348e+00
7.117223143577575684e-01 1.121973752975463867e+00 7.630053758621215820e-01 1.220669865608215332e+00 6.393154859542846680e-01 8.401144742965698242e-01 4.876932501792907715e-01 1.377742171287536621e+00 2.054600238800048828e+00 1.869160413742065430e+00
7.034260034561157227e-01 1.132109045982360840e+00 7.593839764595031738e-01 1.217829227447509766e+00 6.336047649383544922e-01 8.418501019477844238e-01 4.886371493339538574e-01 1.381089568138122559e+00 2.046395301818847656e+00 1.870649337768554688e+00
7.138698101043701172e-01 1.119171857833862305e+00 7.659714818000793457e-01 1.217547774314880371e+00 6.306133866310119629e-01 8.435617089271545410e-01 4.874393641948699951e-01 1.372959613800048828e+00 2.055846452713012695e+00 1.862069129943847656e+00
7.103751301765441895e-01 1.122363924980163574e+00 7.706497907638549805e-01 1.207409262657165527e+00 6.316359043121337891e-01 8.458380103111267090e-01 4.825854301452636719e-01 1.377328038215637207e+00 2.051367998123168945e+00 1.863648176193237305e+00
7.206576466560363770e-01 1.117335081100463867e+00 7.546095848083496094e-01 1.214710354804992676e+00 6.338286995887756348e-01 8.432329893112182617e-01 4.870968163013458252e-01 1.374189138412475586e+00 2.044692516326904297e+00 1.870514154434204102e+00
7.136846184730529785e-01 1.127940773963928223e+00 7.629553079605102539e-01 1.212325096130371094e+00 6.347596049308776855e-01 8.484009504318237305e-01 4.894723892211914062e-01 1.367237687110900879e+00 2.055102825164794922e+00 1.869997143745422363e+00
7.154853343963623047e-01 1.131891846656799316e+00 7.667300105094909668e-01 1.219816923141479492e+00 6.421800851821899414e-01 8.401913642883300781e-01 4.949085116386413574e-01 1.377332448959350586e+00 2.046141862869262695e+00 1.870101690292358398e+00
7.045188546180725098e-01 1.122817158699035645e+00 7.658420205116271973e-01 1.205043435096740723e+00 6.389218568801879883e-01 8.434550166130065918e-01 4.970843195915222168e-01 1.373849987983703613e+00 2.051303625106811523e+00 1.864109396934509277e+00
7.161160111427307129e-01 1.127164959907531738e+00 7.717086672782897949e-01 1.219763040542602539e+00 6.342930197715759277e-01 8.393250107765197754e-01 4.844622313976287842e-01 1.378196001052856445e+00 2.047101974487304688e+00 1.867466449737548828e+00
7.125037908554077148e-01 1.122213125228881836e+00 7.692688703536987305e-01 1.218670606613159180e+00 6.394968032836914062e-01 8.501935005187988281e-01 4.932056069374084473e-01 1.377225399017333984e+00 2.043297052383422852e+00 1.865331649780273438e+00
7.166499495506286621e-01 1.126910686492919922e+00 7.714195251464843750e-01 1.206369280815124512e+00 6.308777332305908203e-01 8.355959057807922363e-01 4.877456426620483398e-01 1.381431221961975098e+00 2.053148746490478516e+00 1.869171142578125000e+00
7.237886190414428711e-01 1.115693688392639160e+00 7.692489027976989746e-01 1.211644411087036133e+00 6.313871145248413086e-01 8.470563888549804688e-01 4.885596334934234619e-01 1.369373679161071777e+00 2.045282840728759766e+00 1.870280504226684570e+00
7.072606086730957031e-01 1.123712182044982910e+00 7.626414299011230469e-01 1.213604927062988281e+00 6.293103694915771484e-01 8.420876860618591309e-01 4.880464971065521240e-01 1.387287735939025879e+00 2.054759740829467773e+00 1.869086265563964844e+00
7.033772468566894531e-01 1.122732639312744141e+00 7.669647336006164551e-01 1.215231895446777344e+00 6.292360424995422363e-01 8.402709364891052246e-01 4.911395907402038574e-01 1.375770926475524902e+00 2.040103912353515625e+00 1.870682239532470703e+00
7.149347066879272461e-01 1.126586556434631348e+00 7.622219920158386230e-01 1.207682251930236816e+00 6.372452974319458008e-01 8.420764207839965820e-01 4.940184950828552246e-01 1.378321647644042969e+00 2.049826145172119141e+00 1.876519799232482910e+00
7.158128619194030762e-01 1.123406410217285156e+00 7.611894011497497559e-01 1.209274649620056152e+00 6.333186626434326172e-01 8.407367467880249023e-01 4.866335391998291016e-01 1.381915569305419922e+00 2.046410560607910156e+00 1.873594641685485840e+00
7.135076522827148438e-01 1.124705672264099121e+00 7.710866928100585938e-01 1.217656970024108887e+00 6.412802934646606445e-01 8.392502665519714355e-01 4.811945557594299316e-01 1.374395608901977539e+00 2.049270391464233398e+00 1.864324927330017090e+00
7.135036587715148926e-01 1.125057816505432129e+00 7.745105624198913574e-01 1.212169766426086426e+00 6.399537324905395508e-01 8.490359187126159668e-01 4.910598099231719971e-01 1.379557847976684570e+00 2.058772325515747070e+00 1.859436154365539551e+00
7.115937471389770508e-01 1.118170857429504395e+00 7.686980962753295898e-01 1.211509227752685547e+00 6.426154375076293945e-01 8.387978076934814453e-01 4.893908202648162842e-01 1.374098658561706543e+00 2.042623281478881836e+00 1.863884210586547852e+00
7.120792865753173828e-01 1.135514497756958008e+00 7.698320150375366211e-01 1.210695028305053711e+00 6.375184059143066406e-01 8.428098559379577637e-01 4.956122636795043945e-01 1.375808000564575195e+00 2.047811269760131836e+00 1.868240475654602051e+00
7.068117260932922363e-01 1.124290347099304199e+00 7.665846943855285645e-01 1.223080635070800781e+00 6.300475001335144043e-01 8.338870406150817871e-01 4.801200926303863525e-01 1.379386425018310547e+00 2.053721904754638672e+00 1.879125475883483887e+00
7.144504189491271973e-01 1.119208693504333496e+00 7.561648488044738770e-01 1.216899514198303223e+00 6.443590521812438965e-01 8.363369703292846680e-01 4.845625460147857666e-01 1.376518130302429199e+00 2.047384977340698242e+00 1.870124340057373047e+00
7.155272960662841797e-01 1.125683546066284180e+00 7.566301226615905762e-01 1.222447872161865234e+00 6.276001930236816406e-01 8.392004370689392090e-01 4.888661205768585205e-01 1.377550482749938965e+00 2.043398857116699219e+00 1.866627216339111328e+00
